Date,City,Source,Tickets Sold,Revenue,Season,Num_Shows,Capacity
27-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
27-Jun-23,Calgary,Ticketmaster,15,"$1,996.80 ",2023,10,20000
28-Jun-23,Calgary,Archtics,2,$119.04 ,2023,10,20000
28-Jun-23,Edmonton,Ticketmaster,2,$310.64 ,2023,6,12000
28-Jun-23,Edmonton,Archtics,3,$244.53 ,2023,6,12000
28-Jun-23,Calgary,Ticketmaster,11,"$1,260.52 ",2023,10,20000
29-Jun-23,Calgary,Archtics,0,($30.18),2023,10,20000
29-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
29-Jun-23,Calgary,Ticketmaster,7,$572.24 ,2023,10,20000
29-Jun-23,Edmonton,Archtics,75,"$3,659.01 ",2023,6,12000
30-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
30-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
30-Jun-23,Calgary,Archtics,2,$283.90 ,2023,10,20000
30-Jun-23,Edmonton,Ticketmaster,2,$310.64 ,2023,6,12000
01-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
01-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
01-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
01-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
02-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
02-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
02-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
02-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
03-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
03-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
03-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
03-Jul-23,Edmonton,Ticketmaster,2,$168.64 ,2023,6,12000
04-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
04-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
04-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
04-Jul-23,Calgary,Ticketmaster,9,$838.88 ,2023,10,20000
05-Jul-23,Edmonton,Archtics,1,$61.19 ,2023,6,12000
05-Jul-23,Edmonton,Ticketmaster,1,$58.32 ,2023,6,12000
05-Jul-23,Calgary,Archtics,3,$320.70 ,2023,10,20000
05-Jul-23,Calgary,Ticketmaster,7,$982.24 ,2023,10,20000
06-Jul-23,Edmonton,Archtics,-68,"($3,328.60)",2023,6,12000
06-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
06-Jul-23,Calgary,Archtics,1,$55.48 ,2023,10,20000
06-Jul-23,Calgary,Ticketmaster,2,$310.64 ,2023,10,20000
07-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
07-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
07-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
07-Jul-23,Calgary,Ticketmaster,4,$571.28 ,2023,10,20000
08-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
08-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
08-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
08-Jul-23,Edmonton,Ticketmaster,8,"$1,018.56 ",2023,6,12000
09-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
09-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
09-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
09-Jul-23,Edmonton,Ticketmaster,6,$595.92 ,2023,6,12000
10-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
10-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
10-Jul-23,Calgary,Ticketmaster,2,$168.64 ,2023,10,20000
11-Jul-23,Calgary,Archtics,0,$514.84 ,2023,10,20000
11-Jul-23,Edmonton,Archtics,0,($49.56),2023,6,12000
11-Jul-23,Edmonton,Ticketmaster,4,$337.28 ,2023,6,12000
11-Jul-23,Calgary,Ticketmaster,15,"$1,594.80 ",2023,10,20000
12-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
12-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
12-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
12-Jul-23,Calgary,Ticketmaster,2,$280.64 ,2023,10,20000
13-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
13-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
13-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
13-Jul-23,Edmonton,Ticketmaster,2,$240.64 ,2023,6,12000
14-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
14-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
14-Jul-23,Calgary,Ticketmaster,4,$337.28 ,2023,10,20000
14-Jul-23,Edmonton,Ticketmaster,13,"$1,766.16 ",2023,6,12000
15-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
15-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
15-Jul-23,Edmonton,Archtics,2,$227.18 ,2023,6,12000
15-Jul-23,Edmonton,Ticketmaster,9,"$1,202.88 ",2023,6,12000
16-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
16-Jul-23,Calgary,Archtics,2,$183.34 ,2023,10,20000
16-Jul-23,Calgary,Ticketmaster,2,$240.64 ,2023,10,20000
16-Jul-23,Edmonton,Ticketmaster,9,"$1,203.88 ",2023,6,12000
17-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
17-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
17-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
17-Jul-23,Calgary,Ticketmaster,4,$591.28 ,2023,10,20000
18-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
18-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
18-Jul-23,Calgary,Ticketmaster,4,$621.28 ,2023,10,20000
18-Jul-23,Edmonton,Ticketmaster,6,$933.92 ,2023,6,12000
19-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
19-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
19-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
19-Jul-23,Calgary,Ticketmaster,11,"$1,391.52 ",2023,10,20000
20-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
20-Jul-23,Calgary,Archtics,2,$283.90 ,2023,10,20000
20-Jul-23,Calgary,Ticketmaster,6,$649.92 ,2023,10,20000
20-Jul-23,Edmonton,Ticketmaster,9,$648.88 ,2023,6,12000
21-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
21-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
21-Jul-23,Edmonton,Ticketmaster,4,$521.28 ,2023,6,12000
21-Jul-23,Calgary,Ticketmaster,7,$770.24 ,2023,10,20000
22-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
22-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
22-Jul-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
22-Jul-23,Calgary,Ticketmaster,2,$116.64 ,2023,10,20000
23-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
23-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
23-Jul-23,Edmonton,Ticketmaster,6,$729.92 ,2023,6,12000
23-Jul-23,Calgary,Ticketmaster,11,"$1,503.52 ",2023,10,20000
24-Jul-23,Edmonton,Archtics,0,($7.81),2023,6,12000
24-Jul-23,Calgary,Archtics,1,$125.73 ,2023,10,20000
24-Jul-23,Calgary,Ticketmaster,2,$310.64 ,2023,10,20000
24-Jul-23,Edmonton,Ticketmaster,2,$168.64 ,2023,6,12000
25-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
25-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-Jul-23,Calgary,Archtics,1,$118.33 ,2023,10,20000
25-Jul-23,Edmonton,Ticketmaster,6,$901.92 ,2023,6,12000
26-Jul-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
26-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
26-Jul-23,Calgary,Archtics,8,$940.00 ,2023,10,20000
26-Jul-23,Edmonton,Ticketmaster,24,"$1,399.68 ",2023,6,12000
27-Jul-23,Calgary,Archtics,0,($288.93),2023,10,20000
27-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
27-Jul-23,Edmonton,Ticketmaster,5,$746.60 ,2023,6,12000
27-Jul-23,Calgary,Ticketmaster,13,"$1,663.66 ",2023,10,20000
28-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
28-Jul-23,Edmonton,Archtics,0,$57.12 ,2023,6,12000
28-Jul-23,Edmonton,Ticketmaster,4,$551.28 ,2023,6,12000
28-Jul-23,Calgary,Ticketmaster,12,$997.84 ,2023,10,20000
29-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
29-Jul-23,Calgary,Archtics,3,$354.99 ,2023,10,20000
29-Jul-23,Edmonton,Ticketmaster,6,$861.92 ,2023,6,12000
29-Jul-23,Calgary,Ticketmaster,9,"$1,232.88 ",2023,10,20000
30-Jul-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
30-Jul-23,Edmonton,Ticketmaster,3,$465.96 ,2023,6,12000
30-Jul-23,Calgary,Archtics,4,$222.90 ,2023,10,20000
30-Jul-23,Calgary,Ticketmaster,4,$621.28 ,2023,10,20000
31-Jul-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
31-Jul-23,Calgary,Ticketmaster,5,$582.60 ,2023,10,20000
31-Jul-23,Edmonton,Archtics,6,$757.22 ,2023,6,12000
31-Jul-23,Edmonton,Ticketmaster,12,"$1,141.84 ",2023,6,12000
01-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
01-Aug-23,Calgary,Archtics,2,$183.34 ,2023,10,20000
01-Aug-23,Edmonton,Ticketmaster,2,$310.64 ,2023,6,12000
01-Aug-23,Calgary,Ticketmaster,4,$409.28 ,2023,10,20000
02-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
02-Aug-23,Calgary,Archtics,3,$354.99 ,2023,10,20000
02-Aug-23,Edmonton,Ticketmaster,61,"$7,120.12 ",2023,6,12000
02-Aug-23,Calgary,Ticketmaster,83,"$9,533.66 ",2023,10,20000
03-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
03-Aug-23,Calgary,Archtics,2,$236.66 ,2023,10,20000
03-Aug-23,Calgary,Ticketmaster,4,$621.28 ,2023,10,20000
03-Aug-23,Edmonton,Ticketmaster,16,"$1,964.62 ",2023,6,12000
04-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
04-Aug-23,Calgary,Ticketmaster,2,$240.64 ,2023,10,20000
04-Aug-23,Calgary,Archtics,5,$567.95 ,2023,10,20000
04-Aug-23,Edmonton,Ticketmaster,9,"$1,082.88 ",2023,6,12000
05-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
05-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
05-Aug-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
05-Aug-23,Calgary,Ticketmaster,9,$576.88 ,2023,10,20000
06-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
06-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
06-Aug-23,Edmonton,Ticketmaster,4,$409.28 ,2023,6,12000
06-Aug-23,Calgary,Ticketmaster,6,$719.92 ,2023,10,20000
07-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
07-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
07-Aug-23,Edmonton,Ticketmaster,2,$310.64 ,2023,6,12000
07-Aug-23,Calgary,Ticketmaster,4,$449.28 ,2023,10,20000
08-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
08-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
08-Aug-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
08-Aug-23,Calgary,Ticketmaster,5,$467.60 ,2023,10,20000
09-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
09-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
09-Aug-23,Edmonton,Ticketmaster,5,$582.60 ,2023,6,12000
09-Aug-23,Calgary,Ticketmaster,23,"$2,315.36 ",2023,10,20000
10-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
10-Aug-23,Calgary,Ticketmaster,5,$493.60 ,2023,10,20000
10-Aug-23,Edmonton,Ticketmaster,6,$595.92 ,2023,6,12000
11-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
11-Aug-23,Edmonton,Ticketmaster,2,$240.64 ,2023,6,12000
11-Aug-23,Edmonton,Archtics,4,$188.84 ,2023,6,12000
11-Aug-23,Calgary,Ticketmaster,12,"$1,083.84 ",2023,10,20000
12-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
12-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
12-Aug-23,Edmonton,Ticketmaster,4,$427.28 ,2023,6,12000
12-Aug-23,Calgary,Ticketmaster,5,$537.60 ,2023,10,20000
13-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
13-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
13-Aug-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
13-Aug-23,Calgary,Ticketmaster,16,"$2,143.12 ",2023,10,20000
14-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
14-Aug-23,Edmonton,Ticketmaster,2,$310.64 ,2023,6,12000
14-Aug-23,Edmonton,Archtics,4,$397.10 ,2023,6,12000
14-Aug-23,Calgary,Ticketmaster,18,"$1,257.76 ",2023,10,20000
15-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
15-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
15-Aug-23,Edmonton,Ticketmaster,6,$709.92 ,2023,6,12000
15-Aug-23,Calgary,Ticketmaster,11,"$1,219.52 ",2023,10,20000
16-Aug-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
16-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
16-Aug-23,Calgary,Archtics,4,$473.32 ,2023,10,20000
16-Aug-23,Edmonton,Ticketmaster,41,"$2,917.12 ",2023,6,12000
17-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
17-Aug-23,Edmonton,Archtics,2,$194.80 ,2023,6,12000
17-Aug-23,Edmonton,Ticketmaster,4,$591.28 ,2023,6,12000
17-Aug-23,Calgary,Ticketmaster,9,$991.88 ,2023,10,20000
18-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
18-Aug-23,Calgary,Archtics,2,$144.54 ,2023,10,20000
18-Aug-23,Edmonton,Ticketmaster,2,$372.64 ,2023,6,12000
18-Aug-23,Calgary,Ticketmaster,8,"$1,070.56 ",2023,10,20000
19-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
19-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
19-Aug-23,Calgary,Ticketmaster,4,$409.28 ,2023,10,20000
19-Aug-23,Edmonton,Ticketmaster,5,$549.60 ,2023,6,12000
20-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
20-Aug-23,Edmonton,Archtics,2,$213.80 ,2023,6,12000
20-Aug-23,Calgary,Ticketmaster,9,$792.88 ,2023,10,20000
20-Aug-23,Edmonton,Ticketmaster,14,"$1,666.48 ",2023,6,12000
21-Aug-23,Edmonton,Archtics,2,$194.80 ,2023,6,12000
21-Aug-23,Calgary,Archtics,4,$520.56 ,2023,10,20000
21-Aug-23,Edmonton,Ticketmaster,7,$893.24 ,2023,6,12000
21-Aug-23,Calgary,Ticketmaster,8,"$1,055.56 ",2023,10,20000
22-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
22-Aug-23,Calgary,Archtics,4,$372.76 ,2023,10,20000
22-Aug-23,Edmonton,Ticketmaster,4,$591.28 ,2023,6,12000
22-Aug-23,Calgary,Ticketmaster,7,$486.24 ,2023,10,20000
23-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
23-Aug-23,Edmonton,Archtics,3,$498.00 ,2023,6,12000
23-Aug-23,Calgary,Ticketmaster,16,"$1,728.12 ",2023,10,20000
23-Aug-23,Edmonton,Ticketmaster,18,"$2,095.21 ",2023,6,12000
24-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
24-Aug-23,Edmonton,Ticketmaster,5,$711.60 ,2023,6,12000
24-Aug-23,Edmonton,Archtics,7,$467.10 ,2023,6,12000
24-Aug-23,Calgary,Ticketmaster,20,"$1,613.40 ",2023,10,20000
25-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
25-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-Aug-23,Calgary,Ticketmaster,4,$337.28 ,2023,10,20000
25-Aug-23,Edmonton,Ticketmaster,6,$679.92 ,2023,6,12000
26-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
26-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
26-Aug-23,Calgary,Ticketmaster,9,"$1,237.98 ",2023,10,20000
26-Aug-23,Edmonton,Ticketmaster,14,"$1,636.48 ",2023,6,12000
27-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
27-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
27-Aug-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
27-Aug-23,Calgary,Ticketmaster,25,"$3,393.00 ",2023,10,20000
28-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
28-Aug-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
28-Aug-23,Edmonton,Ticketmaster,8,$682.56 ,2023,6,12000
28-Aug-23,Calgary,Ticketmaster,10,$837.20 ,2023,10,20000
29-Aug-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
29-Aug-23,Calgary,Archtics,4,$534.48 ,2023,10,20000
29-Aug-23,Calgary,Ticketmaster,4,$233.28 ,2023,10,20000
29-Aug-23,Edmonton,Archtics,6,$849.26 ,2023,6,12000
30-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
30-Aug-23,Edmonton,Archtics,0,($32.12),2023,6,12000
30-Aug-23,Edmonton,Ticketmaster,9,$602.88 ,2023,6,12000
30-Aug-23,Calgary,Ticketmaster,17,"$2,365.44 ",2023,10,20000
31-Aug-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
31-Aug-23,Edmonton,Archtics,2,$227.18 ,2023,6,12000
31-Aug-23,Edmonton,Ticketmaster,7,$818.24 ,2023,6,12000
31-Aug-23,Calgary,Ticketmaster,10,$899.20 ,2023,10,20000
01-Sep-23,Edmonton,Archtics,0,($165.15),2023,6,12000
01-Sep-23,Calgary,Archtics,3,$320.70 ,2023,10,20000
01-Sep-23,Edmonton,Ticketmaster,9,"$1,022.88 ",2023,6,12000
01-Sep-23,Calgary,Ticketmaster,10,"$1,236.20 ",2023,10,20000
02-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
02-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
02-Sep-23,Edmonton,Ticketmaster,8,"$1,172.56 ",2023,6,12000
02-Sep-23,Calgary,Ticketmaster,15,"$1,490.80 ",2023,10,20000
03-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
03-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
03-Sep-23,Calgary,Ticketmaster,11,$981.52 ,2023,10,20000
03-Sep-23,Edmonton,Ticketmaster,13,"$1,574.16 ",2023,6,12000
04-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
04-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
04-Sep-23,Edmonton,Ticketmaster,6,$473.92 ,2023,6,12000
04-Sep-23,Calgary,Ticketmaster,26,"$2,788.02 ",2023,10,20000
05-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
05-Sep-23,Calgary,Archtics,5,$528.86 ,2023,10,20000
05-Sep-23,Edmonton,Ticketmaster,7,$805.24 ,2023,6,12000
05-Sep-23,Calgary,Ticketmaster,12,"$1,255.84 ",2023,10,20000
06-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
06-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
06-Sep-23,Edmonton,Ticketmaster,10,"$1,453.20 ",2023,6,12000
06-Sep-23,Calgary,Ticketmaster,31,"$3,622.42 ",2023,10,20000
07-Sep-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
07-Sep-23,Edmonton,Archtics,4,$217.36 ,2023,6,12000
07-Sep-23,Calgary,Archtics,5,$570.95 ,2023,10,20000
07-Sep-23,Calgary,Ticketmaster,13,"$1,588.66 ",2023,10,20000
08-Sep-23,Edmonton,Archtics,3,$443.76 ,2023,6,12000
08-Sep-23,Edmonton,Ticketmaster,4,$479.28 ,2023,6,12000
08-Sep-23,Calgary,Archtics,6,$641.52 ,2023,10,20000
08-Sep-23,Calgary,Ticketmaster,10,$941.20 ,2023,10,20000
09-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
09-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
09-Sep-23,Edmonton,Ticketmaster,13,"$1,687.01 ",2023,6,12000
09-Sep-23,Calgary,Ticketmaster,21,"$2,366.12 ",2023,10,20000
10-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
10-Sep-23,Edmonton,Ticketmaster,12,"$1,581.84 ",2023,6,12000
10-Sep-23,Calgary,Ticketmaster,16,"$1,965.62 ",2023,10,20000
11-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
11-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
11-Sep-23,Edmonton,Ticketmaster,11,"$1,357.52 ",2023,6,12000
11-Sep-23,Calgary,Ticketmaster,18,"$2,205.76 ",2023,10,20000
12-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
12-Sep-23,Edmonton,Archtics,6,$277.14 ,2023,6,12000
12-Sep-23,Edmonton,Ticketmaster,19,"$1,978.08 ",2023,6,12000
12-Sep-23,Calgary,Ticketmaster,21,"$2,053.72 ",2023,10,20000
13-Sep-23,Edmonton,Archtics,1,$175.47 ,2023,6,12000
13-Sep-23,Calgary,Archtics,3,$443.76 ,2023,10,20000
13-Sep-23,Edmonton,Ticketmaster,6,$931.92 ,2023,6,12000
13-Sep-23,Calgary,Ticketmaster,20,"$2,092.40 ",2023,10,20000
14-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
14-Sep-23,Calgary,Archtics,5,$233.26 ,2023,10,20000
14-Sep-23,Calgary,Ticketmaster,12,"$1,269.84 ",2023,10,20000
14-Sep-23,Edmonton,Ticketmaster,22,"$2,777.04 ",2023,6,12000
15-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
15-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
15-Sep-23,Calgary,Ticketmaster,16,"$1,433.12 ",2023,10,20000
15-Sep-23,Edmonton,Ticketmaster,16,"$1,576.12 ",2023,6,12000
16-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
16-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
16-Sep-23,Edmonton,Ticketmaster,19,"$2,552.08 ",2023,6,12000
16-Sep-23,Calgary,Ticketmaster,29,"$2,632.28 ",2023,10,20000
17-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
17-Sep-23,Edmonton,Archtics,3,$204.78 ,2023,6,12000
17-Sep-23,Edmonton,Ticketmaster,3,$174.96 ,2023,6,12000
17-Sep-23,Calgary,Ticketmaster,16,"$2,205.12 ",2023,10,20000
18-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
18-Sep-23,Calgary,Archtics,3,$320.70 ,2023,10,20000
18-Sep-23,Edmonton,Ticketmaster,12,"$1,143.84 ",2023,6,12000
18-Sep-23,Calgary,Ticketmaster,37,"$3,588.64 ",2023,10,20000
19-Sep-23,Edmonton,Archtics,-4,($534.48),2023,6,12000
19-Sep-23,Calgary,Archtics,5,$382.27 ,2023,10,20000
19-Sep-23,Edmonton,Ticketmaster,13,"$1,712.16 ",2023,6,12000
19-Sep-23,Calgary,Ticketmaster,34,"$4,607.88 ",2023,10,20000
20-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
20-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
20-Sep-23,Edmonton,Ticketmaster,7,$742.24 ,2023,6,12000
20-Sep-23,Calgary,Ticketmaster,26,"$2,806.32 ",2023,10,20000
21-Sep-23,Calgary,Archtics,6,$588.20 ,2023,10,20000
21-Sep-23,Edmonton,Ticketmaster,11,"$1,223.42 ",2023,6,12000
21-Sep-23,Calgary,Ticketmaster,25,"$2,913.40 ",2023,10,20000
21-Sep-23,Edmonton,Archtics,53,"$3,041.43 ",2023,6,12000
22-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
22-Sep-23,Calgary,Archtics,3,$141.63 ,2023,10,20000
22-Sep-23,Calgary,Ticketmaster,38,"$4,157.61 ",2023,10,20000
22-Sep-23,Edmonton,Ticketmaster,47,"$4,923.04 ",2023,6,12000
23-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
23-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
23-Sep-23,Edmonton,Ticketmaster,4,$373.28 ,2023,6,12000
23-Sep-23,Calgary,Ticketmaster,27,"$3,213.64 ",2023,10,20000
24-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
24-Sep-23,Calgary,Archtics,4,$427.60 ,2023,10,20000
24-Sep-23,Edmonton,Ticketmaster,19,"$2,065.48 ",2023,6,12000
24-Sep-23,Calgary,Ticketmaster,45,"$4,326.40 ",2023,10,20000
25-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-Sep-23,Calgary,Archtics,11,$853.17 ,2023,10,20000
25-Sep-23,Edmonton,Ticketmaster,26,"$2,598.12 ",2023,6,12000
25-Sep-23,Calgary,Ticketmaster,48,"$5,257.36 ",2023,10,20000
26-Sep-23,Edmonton,Archtics,-5,($278.55),2023,6,12000
26-Sep-23,Calgary,Archtics,4,$190.40 ,2023,10,20000
26-Sep-23,Edmonton,Ticketmaster,19,"$2,004.08 ",2023,6,12000
26-Sep-23,Calgary,Ticketmaster,46,"$4,905.72 ",2023,10,20000
27-Sep-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
27-Sep-23,Edmonton,Ticketmaster,18,"$1,805.76 ",2023,6,12000
27-Sep-23,Calgary,Ticketmaster,32,"$3,106.24 ",2023,10,20000
27-Sep-23,Calgary,Archtics,102,"$11,379.09 ",2023,10,20000
28-Sep-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
